Title,Available Globally?,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description
His Dark Materials: The Golden Compass,No,,500000,,,,,
Holiday Rush,Yes,2019-11-28,500000,3085.0,5.0,"['Comedy', 'Drama', 'Family']","christmas,radio station,african american family,radio dj,two word title","After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves."
Hollywood Homicide,No,,500000,38937.0,5.3,"['Action', 'Comedy', 'Crime']","criminal investigation,murder investigation,feet on table,murder,hollywood california",
Home2Home // Besser Welt als Nie,No,,500000,227.0,7.4,['Adventure'],"bicycle,roadmovie","Home2Home tells the story of Dennis Kailing who travels 43,600 km (27,000 miles) through 41 countries on 6 continents to circumnavigate the planet in 761 days. He does it on a bicycle - on his first bike journey ever. With the que..."
Horizon Line,No,2021-01-19,500000,11159.0,4.8,"['Action', 'Adventure', 'Drama']","running out of time,fight,airplane crash,saved at the last minute,true love",A couple flying on a small plane to attend a tropical island wedding must fight for their lives after their pilot suffers a heart attack.
Horrible Bosses,No,,500000,464770.0,6.9,"['Comedy', 'Crime']","scantily clad female,white panties,voyeur,black panties,voyeurism",Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.
Horse Girl,Yes,2020-02-07,500000,19564.0,6.0,"['Drama', 'Mystery', 'Thriller']","schizophrenia,paranoia,mental illness,memory lapse,disorientation",
Hospital // 杏林醫院 // 杏林医院,Yes,,500000,545.0,3.2,['Horror'],wife,A grieving wife and the sister of of a nurse paid two Tao priests to commune with the spirits of their deceased loved ones in a famous haunted hospital.
Housesitter,No,,500000,,,,,
How do you like Wednesday?: The battle of sweets (2001) // 水曜どうでしょう: 対決列島 ～甘いもの国盗り物語～ (2001),No,,500000,,,,,
How do you like Wednesday?: Mopeds Throughout Japan (2011) // 水曜どうでしょう: 原付日本列島制覇 (2011),No,,500000,,,,,
How to Eliminate My Teacher: Season 1 // 先生を消す方程式。: シーズン1,No,,500000,104.0,4.4,"['Mystery', 'Thriller']","tv mini series,japanese drama",
Hunter's Prayer,No,,500000,10244.0,5.6,"['Action', 'Thriller']","contract killer,female assassin,police officer shot,police officer shot in the chest,dog attack",An assassin helps a young woman avenge the death of her family.
Hurts Like Hell: Limited Series // เจ็บเจียนตาย: ลิมิเต็ดซีรีส์,Yes,2022-07-13,500000,294.0,7.4,"['Biography', 'Drama', 'Sport']","tv mini series,muay thai,boxing,based on real people,arena","From illegal gambling to match-fixing, discover the seedy underworld behind the once-revered sport of Muay Thai in this drama inspired by real events."
Hush (1998),No,,500000,13126.0,5.4,"['Drama', 'Thriller']","female nudity,farm,borderline personality disorder,injection,pregnant wife",
I Am Bolt,No,,500000,3806.0,7.1,"['Documentary', 'Biography', 'Sport']","track and field,athletics,sprinter,world record holder,training","The legacy of the fastest man in history, Usain Bolt."
I Don't Know Whether to Slit My Wrists or Leave Them Long // No sé si cortarme las venas o dejármelas largas,No,,500000,1890.0,7.0,"['Comedy', 'Drama']","gay interest,sexual tension,gay kiss,gay attraction,homoerotism","This comedy drama features two couples living in the same building, Lucas & Julia the catholics, Aaron & Nora the jewish and Lola the world traveler spanish. The story takes place at the arrival of a new renter the ex soccer playe..."
I Feel Pretty,No,2018-07-20,500000,56568.0,5.6,"['Comedy', 'Romance']","confidence,female protagonist,delusional woman,delusion,low self esteem","A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never ..."
I Hate Luv Storys // आइ हेट लव स्टोरीज़,No,,500000,8511.0,5.7,"['Comedy', 'Drama', 'Romance']","love,girl",
I Promised You the Moon: Season 1 // แปลรักฉันด้วยใจเธอ Part 2: ซีซั่น 1,No,,500000,3291.0,8.8,"['Drama', 'Romance']","art,boat,gay,jealousy,gay romance",The story of two high school boys who are relearning their deep relationship through complicated and unstable feelings like a storm that blows the boat away from it&apos;s path. It is contrary to the peaceful Phuket where they live.
I’m Quitting Heroing // 勇者、辞めます: シーズン1,No,,500000,997.0,6.7,"['Animation', 'Action', 'Adventure']","anime animation,2d animation,based on light novel,anime,comedy fantasy","After defeating an invading demon army, a magic-wielding war hero returns to discover that he is feared by his own people. Retiring as a hero, he seeks new opportunities."
"If My Favorite Pop Idol Made It to the Budokan, I Would Die: Season 1 // 推しが武道館いってくれたら死ぬ: シーズン1",No,,500000,117.0,7.0,['Animation'],"anime animation,lesbian,lesbian interest,yuri,based on manga","Two years ago, Eri was hypnotized by Maina Ichii and her pop group ChamJam. Now the desire to see them at the Budokan burns inside of her."
Il principe abusivo,No,,500000,1837.0,5.3,['Comedy'],love,A princess has to pretend to be in love with a rude and ignorant boy to gain approval from her subjects.
In From the Side,No,,500000,6533.0,6.7,"['Drama', 'Romance', 'Sport']","gay interest,gay,rugby,gay sex,gay rugbyman","Following a drunken encounter, two equally attached men from a cash strapped and divided gay rugby club unwittingly sleepwalk into an adulterous affair but must conceal their growing feelings or risk destroying the club they love."
In the Bosom of a Thorn: Season 1 // حضن الشوك: Season 1,No,,500000,61.0,7.5,['Drama'],mother,A young woman journeys back home after being taken from her mother as in infant during the invasion of Kuwait.
Instynkt: Season 1,No,,500000,,,,,
Into the Deep,No,,500000,1508.0,4.6,"['Crime', 'Drama', 'Horror']","female frontal nudity,female nudity,escape,psychological thriller,female rear nudity","A young woman desperate for an escape, meets a mysterious and attractive stranger who promises a romantic trip. What follows is deceit, mistrust, and violence."
Into the Ring // 출사표,No,,500000,1964467.0,8.8,"['Action', 'Adventure', 'Drama']","ring,quest,hobbit,middle earth,elf",
Into the Wild,No,,500000,648354.0,8.1,"['Adventure', 'Biography', 'Drama']","wilderness,alaska,death of protagonist,self discovery,based on true story","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way..."
Irohani Chidori: Season 2 // いろはに千鳥: シーズン2,No,,500000,,,,,
It Could Happen to You (1994),No,,500000,,,,,
It Takes a Man and a Woman,Yes,,500000,388.0,6.8,"['Comedy', 'Drama', 'Romance']","f rated,seven word title,title based on song,repetition in title,title directed by female",
Izla,Yes,,500000,188.0,3.6,"['Comedy', 'Horror']","year 1942,guerilla,ninja,japanese,japanese occupation of the philippines","Veronica (Isabelle Daza), Valerie (Beauty Gonzales) and Venus (Elisse Joson) are three adventurous and sometimes mischievous sisters with their own Vlog channel. Together with their friends: Abi (Aiko Climaco), Gina (Sunshine Garc..."
Jack Irish: The Series: Season 3,No,,500000,,,,,
Jackass 2.5,No,,500000,25461.0,6.3,"['Documentary', 'Action', 'Comedy']","jackass,absurdism,crude humor,crude humor comedy,cult tv",The Jackass crew reunite to discuss their experiences with Jackass Number Two and show off some unused content and ideas.
Jana 2022 (Telugu),No,,500000,10.0,7.3,"['Short', 'Romance']",,How Maya falls in Love at First Sight with Karthik and why is the story of this short film
Jeff Dunham: Controlled Chaos,No,,500000,2399.0,7.4,['Comedy'],"stand up special,stand up comedy special,ventriloquist,puppet,tv special","Ventriloquist and comic Jeff Dunham takes to the stage to provide fresh comedic material with his classic puppets Walter, Peanut, Jose Jalapeño and Achmed, as well as with two never-before-seen characters with their own unique qui..."
Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Yes,2016-08-26,500000,698.0,5.9,['Comedy'],"stand up special,good news bad news,yard sale,stand up comedy special,tv special",Comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.
Jerry Seinfeld: 23 Hours To Kill,Yes,2020-05-05,500000,5501.0,6.7,['Comedy'],"tv special,stand up comedy,stand up,stand up comedy special","Comedian Jerry Seinfeld performs at the Beacon Theatre in New York City with his take on everyday life, uncovering comedy in the commonplace."
Jim Gaffigan: Cinco,Yes,2017-01-10,500000,2563.0,7.1,['Comedy'],"stand up special,reference to david beckham,reference to joseph stalin,reference to siberia,reference to barack obama",The king of clean comedy returns for his fifth hour long comedy special.
Jim Gaffigan: Mr. Universe,Yes,,500000,3699.0,7.7,['Comedy'],"stand up special,tv special,stand up comedy special,stand up comedy,stand up comedian",
Jim Jefferies : BARE,No,2014-08-29,500000,5770.0,8.0,['Comedy'],"stand up special,stand up comedy special,audience,stand up comedy,tv special",
Jimmy Carr: Funny Business,Yes,2016-03-18,500000,1230.0,7.7,['Comedy'],"stand up comedy special,stand up comedy,stand up","Jimmy Carr: Being Funny is packed with over 100 minutes of brand new material, including too-rude-for-TV jokes, hilarious heckling, and even better put-downs. Jimmy pushes the boundaries of comedy and delivers a spectacular show."
Jimmy Carr: The Best of Ultimate Gold Greatest Hits,Yes,2019-03-12,500000,2568.0,7.3,['Comedy'],"tv special,stand up comedy,stand up comedy special,reference to pubic hair",Nothing is off limits as Jimmy Carr serves up the best jokes from his storied stand-up career in a special that&apos;s as inappropriate as it is hilarious.
Jimmy: The True Story of a True Idiot: Season 1 // Jimmy～アホみたいなホンマの話～: シーズン1,No,2018-07-20,500000,,,"['Documentary', 'History']",reenactment,
Johan Falk: Season 1,No,,500000,4168.0,6.9,"['Action', 'Crime', 'Thriller']","gothenburg sweden,firearm,swedish criminal,killing,shootout",
Joyeuse retraite!,No,,500000,1029.0,5.4,['Comedy'],"future,france,60 year old woman,60 year old man,female dentist",Marilou and Philippe prepare for their future retirement in Portugal. But their daughter separates and a whole procession of solicitations falls on them.
Just The Way You Are (2016),No,,500000,,,,,"In this issue of Videofashion Specials, hearts will flutter over the Spring 2016 Marchesa Bridal Collection. Georgina Chapman and Keren Craig, the design team behind the stunning gowns, capture epic romance at its most luxurious. ..."
Kabaneri of the Iron Fortress: The Battle of Unato: Season 1 // 甲鉄城のカバネリ 海門決戦: Limited Series,No,2019-05-09,500000,1531.0,6.7,"['Animation', 'Action', 'Adventure']","steampunk,team,steampunk fantasy,anime animation",The film chronicles the attempt of the team to take back Unato castle.
Kaiji: Ultimate Survivor // 逆境無頼カイジ: Ultimate Survivor,No,,500000,3644.0,8.3,"['Animation', 'Action', 'Thriller']","based on manga,anime animation,risk,loan shark,gambling",
Kaiji: Against All Rules // 逆境無頼カイジ: 破戒録篇,No,,500000,,,"['Sport', 'News']",,
Kamisama Kiss: Season 1 // 神様はじめました: 第1期,No,,500000,,,,,
"Ken Jeong: You Complete Me, Ho",Yes,2019-02-14,500000,2551.0,5.7,['Comedy'],"tv special,stand up comedy,stand up comedy special",
Kevin Hart's Guide to Black History,Yes,2019-02-08,500000,,,,,
Kevin James: Never Don't Give Up,Yes,2018-04-24,500000,1561.0,6.2,['Comedy'],"stand up comedy,tv special,stand up comedy special","Kevin James is back with a new stand-up special dishing on parenting, allergies, his fans, and more."
Kidnap (2017),No,,500000,38681.0,5.9,"['Action', 'Crime', 'Thriller']","kidnapping,child kidnapping,hit and run,high speed car chase,female protagonist",A mother stops at nothing to recover her kidnapped son.
Kill Thy Neighbour: Season 1,No,,500000,492.0,6.1,['Comedy'],"couple,pregnancy,pregnant woman,childbirth,giving birth","José and Lucie live a beautiful marriage together, however, one day, boredom sets in and Lucie goes to see a therapist to save their marriage, while her husband goes to see Jean-Claude, their neighbour."
Killerman,No,,500000,11018.0,5.4,"['Action', 'Crime', 'Thriller']","friend,rogue cop,money launder,memory loss,amnesia","Two NYC money launderers make a quick drug deal. Things go wrong, as dirty cops are involved. One of the friends gets amnesia during their escape with the drugs and money."
Kin (2018),No,,500000,18324.0,5.8,"['Action', 'Drama', 'Sci-Fi']","teenage boy,brother brother relationship,motel,burglary,casino","Chased by a vengeful criminal, the feds and a gang of otherworldly soldiers, an ex-con and his adopted teenage brother go on the run with a weapon of mysterious origin as their only protection."
King of Golf: Season 1 // 골프왕: 시즌1,No,,500000,187.0,6.7,"['Short', 'Comedy', 'Musical']","dance,african american,musical short,dancer,crap game","A talented tap dancer who can&apos;t get an audition uses his prowess at playing craps to gain ownership of a musical show, making himself the star."
Kiss of the Dragon,No,,500000,65994.0,6.6,"['Action', 'Crime', 'Thriller']","action hero,title spoken by character,france,child in jeopardy,woman on top",
Kukuli: Season 1,No,,500000,,,,,
Kukuli: Season 2,No,,500000,,,,,
Kuntilanak,No,2018-10-12,500000,245.0,4.3,"['Adventure', 'Fantasy', 'Horror']","power,village","Dinda, who is considered strange by the village children because of her strength, accidentally injures Panji and Ambar. She regrets and asks Aunt Donna to register her at the Mata Hati School, so that she can learn to control her ..."
Kuttavum Shikshayum (2022),No,,500000,1122.0,6.3,"['Action', 'Crime', 'Drama']","robbery,village",Real-life adaptation of the jewellery robbery that occurred in Kasargod. The case took a 5 member team from the Kerala Police to a dreaded village in Uttar Pradesh where they risked their lives to nab the culprits.
La boda de Rosa,No,,500000,1966.0,6.4,['Comedy'],"freedom,sister,tailor shop,valencia spain,multi lingual","About to turn 45, Rosa realises that she&apos;s always lived her life to serve everyone else, so she decides to leave it all behind, take charge of her life, and fulfill her dream of starting her own business"
La cena perfetta,No,,500000,724.0,6.4,"['Comedy', 'Drama']","italian restaurant,camorra,michelin star,cooking,chef",
LA Originals,Yes,2020-04-10,500000,1971.0,7.2,['Documentary'],"artist,mexican american history","Photographer Estevan Oriol and artist Mister Cartoon turned their Chicano roots into gritty art, impacting street culture, hip hop and beyond."
Lady Tamara: Season 1 // Tamara Falcó: La marquesa: Season 1,Yes,2022-08-04,500000,,,"['Short', 'Sport']","champion,figure skating,demonstration,championship,united states of america","This short subject features Gretchen Merill, ladies&apos; amateur skating champion of the United States. Harry Wismer talks about it as Miss Merill gives a demonstration of what it takes to be a figure-skating champion."
Laid-Back Camp: Season 2 // ゆるキャン△: シーズン2,No,,500000,347.0,7.6,"['Animation', 'Adventure', 'Comedy']","camping,slice of life,based on manga,all female cast,sequel to tv series","After fostering their friendship through camping in high school and going separate ways, a grown-up Nadeshiko Kagamihara, Rin Shima, Chiaki Ohgaki, Aoi Inuyama and Ena Saito reunite to build a campsite."
Last Breath (2019),Yes,,500000,7013.0,7.7,['Documentary'],"fight,reenactment,accident,north sea,deep sea",
LAST HOPE: Part 2 // 重神機パンドーラ: パート2,No,2018-06-27,500000,1959.0,6.3,"['Drama', 'Fantasy']","friend,sequel,second part",Childhood friends continue their battle against a dangerous cult.
Last Love,No,,500000,13131.0,6.7,"['Comedy', 'Drama', 'Romance']","two word title,written by director,title directed by female,american abroad,telephone call","He&apos;s a widower in Paris who speaks no French. She&apos;s a dance instructor less than half his age. Can they become a family, or will his estranged adult children halt the friendship?"
Last Tango in Halifax: Season 2,No,,500000,8461.0,8.4,"['Comedy', 'Drama', 'Romance']","feel good romance,domestic drama,timeframe 2010s,timeframe 21st century,place name in title",
Leberkäsjunkie,No,,500000,1796.0,6.9,"['Comedy', 'Crime']","food in title,german kitchen,small town cop,small town life,roundabout",
LEGO Bionicle: The Journey to One: Season 2,Yes,2016-07-29,500000,219.0,5.5,"['Animation', 'Action', 'Adventure']","island,cg animation,zombie,hunter,lego","Six heroes, the Toa, fight against the evil Makuta&apos;s forces which are threatening the beautiful island of Okoto."
LEGO City: Where Ravens Crow,No,,500000,,,,,
LEGO Friends: The Power of Friendship: Season 2,Yes,2016-06-10,500000,70.0,7.0,['Animation'],"love,cg animation","Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends."
Les Copains d'abord: Season 1,No,,500000,,,,,
Les Gazelles,No,,500000,851.0,5.4,['Comedy'],"female nudity,female frontal nudity,female full frontal nudity,female rear nudity,title directed by female",Anxiety attacks and new encounters force Marie to reevaluate her life and join a group of single girls.
Les municipaux - Trop c'est trop,No,,500000,161.0,3.8,['Comedy'],"port,social satire,satire comedy,satire",
Let's Eat // รักล้นพุง,Yes,,500000,192.0,6.8,"['Animation', 'Short', 'Family']",,"Let&apos;s Eat follows the story of an immigrant mother and her daughter as they navigate through the beauty and challenges of life. Despite the difficulties they face, the warmth and love of family provides comfort and closeness, and ..."
Liberated: The New Sexual Revolution,Yes,,500000,1650.0,6.0,['Documentary'],"bare chested male,brainwashing,hookup,college,spring break",A documentary about today&apos;s young adult hookup culture and the stories in pop-culture that influence it.
Life as We Know It (2010),No,,500000,137467.0,6.5,"['Comedy', 'Drama', 'Romance']","friend,girl,best friend,bakery,godparent",Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.
Line of Duty: Season 1,No,,500000,,,,,
Line of Duty: Season 2,No,,500000,,,,,
Line of Duty: Season 4,No,,500000,,,,,
Little,No,,500000,233493.0,7.8,"['Drama', 'Romance']","aspiring writer,mother daughter relationship,poverty,concord massachusetts,based on novel","Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
Little Things: Season 1,Yes,2018-10-05,500000,,,,,
Living Undocumented: Season 1,Yes,2019-10-02,500000,11.0,7.0,"['Documentary', 'Short']",,
Lo chiamavano Trinità...,No,,500000,,,['Western'],,
"Lock, Stock and Two Smoking Barrels",No,,500000,,,,,
Lockdown (2021),No,,500000,58.0,5.7,['Thriller'],doctor,
Long Story Short (2021),No,,500000,6589.0,6.6,"['Comedy', 'Fantasy', 'Romance']","wedding,best man,husband wife relationship,fear of commitment,unstuck in time",Teddy wakes up the morning after his wedding to discover that every few minutes he&apos;s jumping forward to the next year of his life.
Looney Tunes: Back in Action,No,,500000,39861.0,5.8,"['Animation', 'Adventure', 'Comedy']","diamond,duck,spy,monkey,rabbit",
Los miércoles no existen,No,,500000,685.0,5.4,"['Comedy', 'Drama', 'Romance']",,Three men and three women cross each others&apos; paths at different times and places in Madrid during their daily life and amorous pursuits.
Love 101 // LOVE เลย 101,No,,500000,153.0,5.0,"['Comedy', 'Drama', 'Romance']","friend,college,group,urine,frat party","A group of raucous college buds living the Dorm life, decide to have a blowout while most of their friends are away for the Thanksgiving holiday. With LOVE 101 being the toughest course this semester, will they pass the final exam?"
Love at First Stream,Yes,,500000,136.0,5.6,"['Comedy', 'Romance']","escape,f rated,four word title,ordinal number in title,title directed by female",
Love Island Australia: Season 1,No,,500000,22.0,8.5,['Short'],,
Love O2O // 微微一笑很傾城 // 微微一笑很倾城,No,,500000,1181.0,6.4,"['Drama', 'Romance']","web novel,china,chinese drama,based on novel",Based on the same name novel it tells a story of two popular college students who fell in love through an online game.
Love Revenge: Season 1 // เกมรักเอาคืน: ซีซั่น 1,No,,500000,22.0,8.5,['Short'],,
Love Song (2020),No,,500000,518.0,5.3,"['Romance', 'Thriller']","feature film directorial debut,based on a song,writer producer director,police officer,troubadour",A gritty love story about a charismatic but down-on-his-luck troubadour living out of cheap motels and making bad decisions.
Lower City // Cidade Baixa,No,,500000,4304.0,6.5,['Drama'],"female pubic hair,female nudity,female frontal nudity,breasts,stripper",
Lucía en la telaraña: Season 1,No,,500000,49.0,7.8,"['Documentary', 'Crime']","tv mini series,murder",
Made in Chelsea: Season 19,No,,500000,2336.0,4.6,"['Documentary', 'Reality-TV']","london england,friendship,flirting,scripted reality,nightlife","A Reality TV show documenting the antics and heartbreaks of a close knit group of twenty-somethings in London&apos;s most exclusive borough, Kensington & Chelsea."
Made in Chelsea: Season 20,No,,500000,2336.0,4.6,"['Documentary', 'Reality-TV']","london england,friendship,flirting,scripted reality,nightlife","A Reality TV show documenting the antics and heartbreaks of a close knit group of twenty-somethings in London&apos;s most exclusive borough, Kensington & Chelsea."
Made in China // मेड इन चाइना,No,,500000,9247.0,4.2,"['Action', 'Adventure', 'Comedy']","separated siblings,chinese village,bound and gagged,reincarnation,police officer",A cook from Chandni Chowk gets mistaken for the reincarnation of an ancient peasant warrior by the residents of an oppressed Chinese village.
Made in Mexico: Season 1,Yes,2018-09-28,500000,18.0,8.6,['Comedy'],,"When a down-on-his luck father of three has Hollywood buzzing over his screenplay, it&apos;s a matter of time before all his dreams come true. However, his dreams are short lived when a pair of shady film makers con him out of the righ..."
Maggie & Bianca: Fashion Friends: Season 1,No,,500000,46178.0,5.6,"['Drama', 'Horror', 'Sci-Fi']","father daughter relationship,zombie apocalypse,zombie child,playing against type,post apocalypse","A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side."
Magic for Humans Spain: Season 1 // Magic for Humans Spain con el Mago Pop: Season 1,Yes,2021-03-26,500000,,,,,
Mahalia,No,,500000,42.0,6.7,"['Short', 'Drama']",,"Mahalia, a timid 9-year-old black girl, feels different from the other girls in her ballet class. Hoping to boost her confidence, her mother brings her to the hair salon to get her hair straightened for the very first time."
Maide'nin Altın Günü,No,,500000,2414.0,3.7,['Comedy'],"theft,bazaar,brassiere,tea,aunt",Maide is traditional Turkish house wife. One day she decides to make traditional house meeting with her neighbours in her house. During this meeting Maide&apos;s golden necklace has been stolen. Maide tries to find the thief.
Malcolm & Marie,Yes,2021-02-05,500000,100395.0,7.7,"['Biography', 'Drama', 'History']","islam,nation of islam,black activist,african american,civil rights","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination."
Mama's Prince // Princ Mamánek,No,,500000,21386.0,5.8,"['Comedy', 'Family', 'Romance']","christmas,toboggan,christmas movie,prince,reporter","When a reporter goes undercover as a tutor to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?"
Man in Love // 남자가 사랑할 때,No,,500000,2667.0,7.0,"['Drama', 'Romance']","passionate kiss,fight,debt collector",A small-time gangster clumsily attempts to court a girl he has a crush on. Can he win her over and leave the underworld behind?
Man in Love // 남자가 사랑할 때,No,,500000,2667.0,7.0,"['Drama', 'Romance']","passionate kiss,fight,debt collector",A small-time gangster clumsily attempts to court a girl he has a crush on. Can he win her over and leave the underworld behind?
Man Like Mobeen: Season 1,No,,500000,5.0,6.6,"['Short', 'Action']",,
Man Like Mobeen: Season 2,No,,500000,,,,,
Man Like Mobeen: Season 3,No,,500000,3530.0,8.0,['Comedy'],criminal,"Mobeen is a 28-year old Brummie Muslim singlehandedly raising his 15-year-old sister. This show documents the struggles of his criminal past, the friendships he has, and the controversies he faces as a Pakistani Muslim."
"Mann tut, was Mann kann",No,,500000,1364.0,5.9,['Comedy'],"female nudity,female rear nudity,female topless nudity,juice,sleep","Paul Schuberth&apos;s top 40 HR in a Berlin publishing house and thinks he&apos;s happy with his life as a single. By Lisa he is divorced, with Kathrin he has a loose affair ..."
Marcus Level: Season 1,No,,500000,,,,,
Marlon Wayans: Woke-ish,Yes,2018-02-27,500000,1499.0,6.5,"['Documentary', 'Comedy']","stand up comedy,african american,social commentary,tv special,racism","An American stand-up comedy special starring Marlon Wayans who jokes about politics, racism, hip-hop, gay rights, and raising kids."
Marui Video // 마루이 비디오,No,,500000,305.0,5.0,"['Horror', 'Mystery', 'Thriller']",found footage,"The video evidence of the murder, which is especially brutal and graphic that shouldn&apos;t release to the public. A reporter who has access to the prosecutor&apos;s office hears about a cursed tape in the video archive and begins reportin..."
Maybe Today // Ngayon kaya,No,,500000,,,"['Short', 'Drama']","grief,school shootings,hope","In the wake of a campus tragedy, Royal (Rebecca Ho) gathers her friends and attempts to make sense of what has been lost."
Meet the Spartans,No,,500000,110887.0,2.8,"['Comedy', 'Fantasy']","george w. bush character,donald trump character,britney spears character,tom cruise character,battle of thermopylae","A spoof of 300 (2006) and many other movies, TV series/shows/commercials, video games and celebrities. King Leonidas of Sparta and his army of 12 go to war against Xerxes of Persia to fight to the death for Sparta&apos;s freedom."
Merry Happy Whatever: Season 1,Yes,2019-11-28,500000,166.0,6.1,"['Animation', 'Short', 'Comedy']","toy,doll,christmas,surrealism,family relationships","Christmas morning, and two puppies (and their children) are up early. The pups are frightened by a large stuffed dog, a train set, a crying doll, a toy tank, and other toys. By the time the parents are up, the pups and the other t..."
Meu Passado Me Condena (2013),No,,500000,2452.0,5.8,"['Comedy', 'Romance']","brazilian abroad,cruise,couple,brazilian romcom",
Mi Obra Maestra,No,,500000,7072.0,7.1,"['Comedy', 'Drama']","dog,friendship between men,art dealer,art gallery,friendship","Arturo is an unscrupulous art dealer and Renzo his socially-awkward painter and longtime friend. Willing to risk it all, they develop an extreme and ludicrous plan to save themselves."
Mighty Express: A Mighty Christmas,Yes,2020-12-05,500000,29201.0,7.2,"['Comedy', 'Music']","catchy song,catchy,satirical,singing along,singing girl",Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.
Miles Davis: Birth of the Cool,Yes,,500000,1246.0,7.5,['Biography'],character name in title,The life story of the legendary musician Miles Davis
Miracle in Cell No.7 // 7번방의 선물,No,,500000,53988.0,8.2,['Drama'],"remake,innocent,prison,lie,teacher",
Misfit (2019),No,,500000,172.0,3.4,['Comedy'],"school,remake,german remake,remake of dutch film,german remake of dutch film","Moving back to her native country of The Netherlands after years of living in the United States, a teenage girl navigates the intricacies of Dutch high school life."
Misfit: The Switch,No,,500000,45.0,5.8,['Drama'],friend,"Noah makes The Switch when she is not allowed to go to Hoogland and is obliged to go to Lorentz. With her best friend Jessey, she comes up with a genius plan: what if they switch identities and thereby switch schools?"
Mishan Impossible,No,,500000,986.0,6.5,"['Action', 'Comedy', 'Drama']","capture,young","The adventures of three young boys, who want to capture India&apos;s most-wanted fugitive Dawood Ibrahim."
Miss Kobayashi's Dragon Maid S // 小林さんちのメイドラゴンS,No,,500000,4993.0,7.7,"['Animation', 'Comedy', 'Fantasy']","female protagonist,lgbt,huge breasts,dragon,large breasts","An office worker employs a kindhearted dragon to serve as her maid, and enters a world of comic misadventures."
Mo Amer: Mohammed in Texas,Yes,2021-11-30,500000,1019.0,6.7,['Comedy'],"tv special,stand up comedy,stand up comedy special",
Modus: Season 2,No,,500000,284.0,7.5,"['Documentary', 'Short']",,Journey to Northern Ireland for this look at the breathtaking locations used in the hit HBO series &apos;Game of Thrones.&apos;
Momshies! Your Soul is Mine // Momshies! Ang Soul Mo'y Akin,No,,500000,49.0,5.3,['Comedy'],"first person title,five word title,exclamation point in title,apostrophe in title,punctuation in title","Three women with totally different lives accidentally get their souls switched. Struggling with the comedic misadventures of their new worlds, they realize that their own lives and families are worth loving and living for."
Mongol,No,,500000,,,,,
Monster High: Electrified,No,,500000,387.0,5.5,"['Animation', 'Fantasy']","scottish brogue,lesbian,vampire,ghost girl,dracula&apos;s daughter","When Clawdeen dreams of opening a salon made for monsters and normies, Frankie has the perfect place - an abandoned power station outside town. But the idea sparks negative voltage when Moanica plots to ruin the whole thing, and r..."
Monty Python's Almost the Truth: The Lawyer's Cut,No,,500000,1871.0,8.1,"['Documentary', 'Biography']","monty python,tv mini series,comedy troupe",A documentary on the history on British comedy group Monty Python. Features interviews with the five surviving members plus other comedians and artists whose careers they have influenced.
Mothering Sunday,No,,500000,4131.0,6.1,"['Drama', 'Romance']","female frontal nudity,female full frontal nudity,female nudity,female rear nudity,female pubic hair",A maid living in post-World War I England secretly plans to meet with the man she loves before he leaves to marry another woman.
Mr. Good: Cop or Crook?: Limited Series // Mr. Good? Gåten Eirik Jensen: Limited Series,Yes,2022-06-03,500000,626.0,6.8,"['Documentary', 'Crime']","police procedural crime,crime documentary,drug trafficking,drug","In this riveting docuseries, when Norway&apos;s top cop is suspected of drug trafficking, investigators must ask: Is he a good officer or a major criminal?"
Ms. Pat: Y'all Wanna Hear Something Crazy?,Yes,2022-02-08,500000,267.0,6.0,['Comedy'],"tv special,stand up comedy,stand up comedy special",Ms. Pat first Netflix stand-up comedy special shot at the Atlanta Comedy Theater.
Munafik 2,No,2019-05-01,500000,1837.0,5.6,"['Horror', 'Mystery', 'Thriller']",,"Haunted by terrifying visions, a Muslim healer finds his faith tested when he helps a woman locked in battle, body and soul, with a diabolical leader."
Murdoch Mysteries: Season 15,No,,500000,,,,,
